# the maximum is determined with a cubic fit. (see plot pdf)
# max_z: 34.168504660841876
# max_p: 286.6570000003421
# 
# z_space,				 probaiblity with 1000000 kaons
# 
2.150000000000000000e+02 3.152370000000000161e+01
2.166071428571428612e+02 3.165630000000000166e+01
2.182142857142857224e+02 3.178249999999999886e+01
2.198214285714285836e+02 3.190510000000000090e+01
2.214285714285714164e+02 3.202590000000000003e+01
2.230357142857142776e+02 3.214130000000000109e+01
2.246428571428571388e+02 3.225710000000000122e+01
2.262500000000000000e+02 3.235540000000000305e+01
2.278571428571428612e+02 3.245170000000000243e+01
2.294642857142857224e+02 3.254560000000000031e+01
2.310714285714285836e+02 3.264549999999999841e+01
2.326785714285714448e+02 3.273140000000000072e+01
2.342857142857142776e+02 3.282359999999999900e+01
2.358928571428571388e+02 3.291579999999999728e+01
2.375000000000000000e+02 3.300280000000000058e+01
2.391071428571428612e+02 3.307840000000000202e+01
2.407142857142857224e+02 3.315330000000000155e+01
2.423214285714285836e+02 3.322639999999999816e+01
2.439285714285714448e+02 3.329260000000000019e+01
2.455357142857142776e+02 3.335660000000000025e+01
2.471428571428571388e+02 3.342130000000000223e+01
2.487500000000000000e+02 3.348440000000000083e+01
2.503571428571428612e+02 3.353999999999999915e+01
2.519642857142857224e+02 3.359909999999999997e+01
2.535714285714285552e+02 3.364710000000000178e+01
2.551785714285714448e+02 3.369129999999999825e+01
2.567857142857142776e+02 3.374210000000000065e+01
2.583928571428571672e+02 3.378810000000000002e+01
2.600000000000000000e+02 3.382330000000000325e+01
2.616071428571428896e+02 3.387019999999999698e+01
2.632142857142857224e+02 3.390070000000000050e+01
2.648214285714285552e+02 3.393019999999999925e+01
2.664285714285714448e+02 3.396079999999999899e+01
2.680357142857142776e+02 3.398989999999999867e+01
2.696428571428571672e+02 3.402289999999999992e+01
2.712500000000000000e+02 3.405089999999999861e+01
2.728571428571428896e+02 3.407549999999999812e+01
2.744642857142857224e+02 3.408749999999999858e+01
2.760714285714285552e+02 3.411180000000000234e+01
2.776785714285714448e+02 3.412500000000000000e+01
2.792857142857142776e+02 3.414180000000000348e+01
2.808928571428571104e+02 3.414509999999999934e+01
2.825000000000000000e+02 3.415050000000000097e+01
2.841071428571428896e+02 3.415610000000000213e+01
2.857142857142857224e+02 3.415990000000000038e+01
2.873214285714285552e+02 3.416170000000000329e+01
2.889285714285714448e+02 3.416349999999999909e+01
2.905357142857142776e+02 3.416409999999999769e+01
2.921428571428571104e+02 3.415570000000000306e+01
2.937500000000000000e+02 3.414090000000000202e+01
2.953571428571428896e+02 3.413199999999999790e+01
2.969642857142857224e+02 3.411829999999999785e+01
2.985714285714285552e+02 3.410410000000000252e+01
3.001785714285714448e+02 3.409749999999999659e+01
3.017857142857142776e+02 3.407699999999999818e+01
3.033928571428571672e+02 3.406069999999999709e+01
3.050000000000000000e+02 3.403220000000000312e+01
3.066071428571428896e+02 3.400529999999999831e+01
3.082142857142857224e+02 3.398369999999999891e+01
3.098214285714285552e+02 3.396659999999999968e+01
3.114285714285714448e+02 3.391590000000000060e+01
3.130357142857142776e+02 3.388660000000000139e+01
3.146428571428571672e+02 3.384369999999999834e+01
3.162500000000000000e+02 3.380389999999999873e+01
3.178571428571428896e+02 3.375900000000000034e+01
3.194642857142857224e+02 3.371059999999999945e+01
3.210714285714285552e+02 3.366029999999999944e+01
3.226785714285714448e+02 3.362700000000000244e+01
3.242857142857142776e+02 3.358270000000000266e+01
3.258928571428571672e+02 3.353410000000000224e+01
3.275000000000000000e+02 3.347780000000000200e+01
3.291071428571428896e+02 3.342229999999999990e+01
3.307142857142857224e+02 3.336809999999999832e+01
3.323214285714285552e+02 3.331360000000000099e+01
3.339285714285714448e+02 3.324889999999999901e+01
3.355357142857142776e+02 3.318460000000000321e+01
3.371428571428571672e+02 3.312129999999999797e+01
3.387500000000000000e+02 3.306430000000000291e+01
3.403571428571428896e+02 3.299510000000000076e+01
3.419642857142857224e+02 3.292869999999999919e+01
3.435714285714285552e+02 3.286209999999999809e+01
3.451785714285714448e+02 3.280340000000000344e+01
3.467857142857142776e+02 3.272720000000000340e+01
3.483928571428571104e+02 3.265910000000000224e+01
3.500000000000000000e+02 3.258579999999999899e+01
