#N      avg_decay_length_kaons  use_scattering  max_y   max_z
#1001	562.310999999519	False	33.145550063425844	312.7199999999111
#100000	562.310999999519	False	35.22616824044616	298.2499999999243
1000000	562.310999999519	False	34.36645474478343	286.95999999993455
1000000	562.310999999519	False	33.96666741147223	285.0499999999363
1000000	562.310999999519	False	34.06187054562233	288.29999999993333
1000000	562.310999999519	False	34.061992449139105	284.9499999999364
1000000	562.310999999519	False	33.99393525656254	288.05999999993355
1000000	562.310999999519	False	34.06852736042899	283.9699999999373
1000000	562.310999999519	False	33.97740077551798	286.19999999993524
1000000	562.310999999519	False	34.2433422361473	284.9599999999364
1000000	562.310999999519	False	34.168228746977334	289.03999999993266
1000000	562.310999999519	False	34.12748166530067	285.4499999999359
1000000	562.310999999519	False	34.12995388340807	285.61999999993577
1000000	562.310999999519	False	34.05360570170781	287.3699999999342
1000000	562.310999999519	False	33.74819571278103	290.7399999999311
1000000	562.310999999519	False	34.05025582607537	282.3099999999388
1000000	562.310999999519	False	33.8711657683356	286.0299999999354
1000000	562.310999999519	False	33.87155260843522	288.3599999999333
1000000	562.310999999519	True	33.68875587359881	281.36999999993964
1000000	562.310999999519	True	33.668505071480546	278.749999999942
1000000	562.310999999519	True	33.569071591348646	283.0499999999381
1000000	562.310999999519	True	33.66002807676971	279.48999999994135
1000000	562.310999999519	True	33.70147344083424	282.23999999993885
1000000	562.310999999519	True	33.4988951791298	278.28999999994244
1000000	562.310999999519	True	33.652116692224396	283.12999999993804
1000000	562.310999999519	True	33.85461040192988	281.9299999999391
1000000	562.310999999519	True	33.79250395517582	279.93999999994094
1000000	562.310999999519	True	33.69030452897448	280.69999999994025
1000000	562.310999999519	True	33.96965930224431	279.7899999999411
1000000	562.310999999519	True	33.697673752286484	278.1399999999426
1000000	562.310999999519	True	33.786142310650845	280.2799999999406
1000000	562.310999999519	True	33.63049573906363	278.84999999994193
1000000	562.310999999519	True	33.56936841264421	281.36999999993964
1000000	562.310999999519	True	33.75879620311633	281.47999999993954
1000000	562.310999999519	True	33.77478534794348	281.7499999999393
1000000	562.310999999519	True	33.58981951594335	280.01999999994086
1000000	562.310999999519	True	33.5925679570048	280.6499999999403
1000000	562.310999999519	True	33.270437250307296	284.30999999993696
1000000	562.310999999519	True	33.785777616966335	278.94999999994184
1000000	562.310999999519	False	34.198053122687355	284.0199999999372
1000000	562.310999999519	False	33.97395900154462	285.86999999993554
1000000	562.310999999519	False	34.30977797263751	280.1199999999408
1000000	562.310999999519	False	33.86604420267203	282.57999999993854
1000000	562.310999999519	False	33.979830012018326	283.44999999993775
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
10000	562.310999999519	False	7.4e-323	215.0
10000	562.310999999519	True	7.4e-323	215.0
40000	562.310999999519	False	34.061128023083356	285.5599999999358
