# the maximum is determined with a cubic fit. (see plot pdf)
# max_z: 33.8711657683356
# max_p: 286.0299999999354
# 
# z_space,				 probaiblity with 1000000 kaons
# 
2.150000000000000000e+02 3.135360000000000014e+01
2.167088607594936605e+02 3.151360000000000028e+01
2.184177215189873493e+02 3.165439999999999898e+01
2.201265822784810098e+02 3.178719999999999857e+01
2.218354430379746702e+02 3.195840000000000103e+01
2.235443037974683591e+02 3.211679999999999779e+01
2.252531645569620196e+02 3.224000000000000199e+01
2.269620253164557084e+02 3.232639999999999958e+01
2.286708860759493689e+02 3.240639999999999787e+01
2.303797468354430293e+02 3.248319999999999652e+01
2.320886075949367182e+02 3.256000000000000227e+01
2.337974683544303787e+02 3.265760000000000218e+01
2.355063291139240391e+02 3.276480000000000103e+01
2.372151898734177280e+02 3.284960000000000235e+01
2.389240506329113884e+02 3.299199999999999733e+01
2.406329113924050489e+02 3.304959999999999809e+01
2.423417721518987378e+02 3.311679999999999779e+01
2.440506329113923982e+02 3.317119999999999891e+01
2.457594936708860871e+02 3.322079999999999700e+01
2.474683544303797476e+02 3.324640000000000128e+01
2.491772151898734080e+02 3.325280000000000058e+01
2.508860759493670969e+02 3.332319999999999993e+01
2.525949367088607573e+02 3.333120000000000260e+01
2.543037974683544462e+02 3.340480000000000160e+01
2.560126582278480782e+02 3.341440000000000055e+01
2.577215189873417671e+02 3.343679999999999808e+01
2.594303797468354560e+02 3.350719999999999743e+01
2.611392405063290880e+02 3.355839999999999890e+01
2.628481012658227769e+02 3.357280000000000086e+01
2.645569620253164658e+02 3.359199999999999875e+01
2.662658227848100978e+02 3.364479999999999649e+01
2.679746835443037867e+02 3.366559999999999775e+01
2.696835443037974755e+02 3.369440000000000168e+01
2.713924050632911076e+02 3.374080000000000013e+01
2.731012658227847965e+02 3.378880000000000194e+01
2.748101265822784853e+02 3.377120000000000033e+01
2.765189873417721742e+02 3.376800000000000068e+01
2.782278481012658062e+02 3.384640000000000271e+01
2.799367088607594951e+02 3.383200000000000074e+01
2.816455696202531840e+02 3.387360000000000326e+01
2.833544303797468160e+02 3.386399999999999721e+01
2.850632911392405049e+02 3.385119999999999862e+01
2.867721518987341938e+02 3.389280000000000115e+01
2.884810126582278826e+02 3.391199999999999903e+01
2.901898734177215147e+02 3.384479999999999933e+01
2.918987341772152035e+02 3.384000000000000341e+01
2.936075949367088924e+02 3.383679999999999666e+01
2.953164556962025245e+02 3.379840000000000089e+01
2.970253164556962133e+02 3.381759999999999877e+01
2.987341772151899022e+02 3.383359999999999701e+01
3.004430379746835342e+02 3.383359999999999701e+01
3.021518987341772231e+02 3.381920000000000215e+01
3.038607594936709120e+02 3.375999999999999801e+01
3.055696202531645440e+02 3.370080000000000098e+01
3.072784810126582329e+02 3.370720000000000027e+01
3.089873417721519218e+02 3.368959999999999866e+01
3.106962025316455538e+02 3.366239999999999810e+01
3.124050632911392427e+02 3.359360000000000213e+01
3.141139240506329315e+02 3.356320000000000192e+01
3.158227848101265636e+02 3.351520000000000010e+01
3.175316455696202524e+02 3.347359999999999758e+01
3.192405063291139413e+02 3.346880000000000166e+01
3.209493670886075734e+02 3.340959999999999752e+01
3.226582278481012622e+02 3.335679999999999978e+01
3.243670886075949511e+02 3.333760000000000190e+01
3.260759493670885831e+02 3.329279999999999973e+01
3.277848101265822720e+02 3.321119999999999806e+01
3.294936708860759609e+02 3.314719999999999800e+01
3.312025316455695929e+02 3.309920000000000329e+01
3.329113924050632818e+02 3.304319999999999879e+01
3.346202531645569707e+02 3.294400000000000261e+01
3.363291139240506027e+02 3.288799999999999812e+01
3.380379746835442916e+02 3.284960000000000235e+01
3.397468354430379804e+02 3.278719999999999857e+01
3.414556962025316125e+02 3.273279999999999745e+01
3.431645569620253582e+02 3.261760000000000304e+01
3.448734177215189902e+02 3.257280000000000086e+01
3.465822784810126223e+02 3.247039999999999793e+01
3.482911392405063680e+02 3.238239999999999696e+01
3.500000000000000000e+02 3.229599999999999937e+01
